x,y,u,v,w,p,omega
0.5172413793103449,0.8275862068965517,-5.465001e-05,-9.8884106e-05,-1.5359372e-05,-0.029170977,0.00015249738
0.5172413793103449,0.8620689655172413,-5.426258e-05,-9.486452e-05,-1.2131408e-05,-0.029171169,0.00016799346
0.5172413793103449,0.896551724137931,-5.353242e-05,-9.025633e-05,-9.061769e-06,-0.029171497,0.00018616159
0.5172413793103449,0.9310344827586207,-5.2578747e-05,-8.5033476e-05,-6.2547624e-06,-0.029171998,0.00020649735
0.5172413793103449,0.9655172413793103,-5.1297247e-05,-7.915869e-05,-3.727153e-06,-0.029172655,0.00022860036
0.5172413793103449,1.0,-4.976988e-05,-7.2624534e-05,-1.4826655e-06,-0.029173443,0.00025216473
0.5517241379310345,0.0,3.4093857e-05,-6.914511e-05,-1.3530254e-05,-0.029194122,0.0005708231
0.5517241379310345,0.034482758620689655,2.6360154e-05,-7.247552e-05,-2.151914e-05,-0.029193573,0.0005376471
0.5517241379310345,0.06896551724137931,1.8976629e-05,-7.581711e-05,-2.8440729e-05,-0.029192848,0.0005059198
0.5517241379310345,0.10344827586206896,1.193583e-05,-7.914752e-05,-3.4334138e-05,-0.029192016,0.0004756272
0.5517241379310345,0.13793103448275862,5.26011e-06,-8.245185e-05,-3.9232895e-05,-0.02919103,0.0004467153
0.5517241379310345,0.1724137931034483,-1.0877848e-06,-8.5674226e-05,-4.3248758e-05,-0.029189946,0.0004191071
0.5517241379310345,0.20689655172413793,-7.107854e-06,-8.88221e-05,-4.6379864e-05,-0.02918878,0.00039276222
0.5517241379310345,0.24137931034482757,-1.2792647e-05,-9.185076e-05,-4.8702583e-05,-0.029187549,0.00036760478
0.5517241379310345,0.27586206896551724,-1.8112361e-05,-9.471178e-05,-5.0252303e-05,-0.02918624,0.0003435447
0.5517241379310345,0.3103448275862069,-2.3141503e-05,-9.7412616e-05,-5.111471e-05,-0.029184923,0.0003205281
0.5517241379310345,0.3448275862068966,-2.7798116e-05,-9.990856e-05,-5.1308423e-05,-0.029183581,0.00029848012
0.5517241379310345,0.3793103448275862,-3.2149255e-05,-0.000102158636,-5.093217e-05,-0.029182248,0.00027734533
0.5517241379310345,0.41379310344827586,-3.619492e-05,-0.00010417029,-5.0012022e-05,-0.029180938,0.00025708656
0.5517241379310345,0.4482758620689655,-3.989041e-05,-0.0001058802,-4.859455e-05,-0.029179666,0.0002376818
0.5517241379310345,0.48275862068965514,-4.3272972e-05,-0.000107284635,-4.6761706e-05,-0.02917846,0.0002191682
0.5517241379310345,0.5172413793103449,-4.630536e-05,-0.000108383596,-4.4569373e-05,-0.029177321,0.00020164002
0.5517241379310345,0.5517241379310345,-4.903227e-05,-0.00010910258,-4.2058527e-05,-0.029176282,0.00018524425
0.5517241379310345,0.5862068965517241,-5.1431358e-05,-0.00010944903,-3.9283186e-05,-0.029175345,0.0001702586
0.5517241379310345,0.6206896551724138,-5.352497e-05,-0.00010936335,-3.6345795e-05,-0.02917452,0.00015707896
0.5517241379310345,0.6551724137931034,-5.5283308e-05,-0.00010886043,-3.325194e-05,-0.029173816,0.00014626543
0.5517241379310345,0.6896551724137931,-5.6773424e-05,-0.000107910484,-3.0076131e-05,-0.029173242,0.00013847966
0.5517241379310345,0.7241379310344828,-5.788356e-05,-0.00010647997,-2.6848167e-05,-0.029172817,0.00013443887
0.5517241379310345,0.7586206896551724,-5.8725476e-05,-0.00010455772,-2.3625791e-05,-0.029172553,0.00013469071
0.5517241379310345,0.7931034482758621,-5.926937e-05,-0.000102095306,-2.049841e-05,-0.029172456,0.0001394758
0.5517241379310345,0.8275862068965517,-5.9515238e-05,-9.910017e-05,-1.745671e-05,-0.02917248,0.00014860973
0.5517241379310345,0.8620689655172413,-5.9455633e-05,-9.556487e-05,-1.4610589e-05,-0.02917269,0.00016160865
0.5517241379310345,0.896551724137931,-5.9112906e-05,-9.1440976e-05,-1.1961907e-05,-0.029173043,0.00017787384
0.5517241379310345,0.9310344827586207,-5.851686e-05,-8.6687505e-05,-9.5665455e-06,-0.029173559,0.00019681777
0.5517241379310345,0.9655172413793103,-5.7645142e-05,-8.133426e-05,-7.4561685e-06,-0.029174225,0.00021793666
0.5517241379310345,1.0,-5.6520104e-05,-7.53589e-05,-5.6978315e-06,-0.029175032,0.00024083273
0.5862068965517241,0.0,3.169477e-05,-6.268546e-05,-1.6506761e-05,-0.029194722,0.00057227747
0.5862068965517241,0.034482758620689655,2.4177134e-05,-6.613508e-05,-2.3977831e-05,-0.029194303,0.0005408356
0.5862068965517241,0.06896551724137931,1.7002225e-05,-6.960705e-05,-3.0461699e-05,-0.029193712,0.00051080866
0.5862068965517241,0.10344827586206896,1.0155141e-05,-7.3090196e-05,-3.5956502e-05,-0.029192971,0.00048215745
0.5862068965517241,0.13793103448275862,3.5911798e-06,-7.653609e-05,-4.050322e-05,-0.029192088,0.00045480434
0.5862068965517241,0.1724137931034483,-2.6524067e-06,-7.991493e-05,-4.4176355e-05,-0.029191075,0.00042869188
0.5862068965517241,0.20689655172413793,-8.583069e-06,-8.3230436e-05,-4.7022477e-05,-0.029189955,0.00040374039
0.5862068965517241,0.24137931034482757,-1.4215708e-05,-8.641556e-05,-4.90956e-05,-0.029188761,0.00037986555
0.5862068965517241,0.27586206896551724,-1.9535422e-05,-8.947775e-05,-5.047396e-05,-0.029187486,0.00035698086
0.5862068965517241,0.3103448275862069,-2.4557114e-05,-9.236485e-05,-5.1153824e-05,-0.029186184,0.0003350046
0.5862068965517241,0.3448275862068966,-2.9280782e-05,-9.505078e-05,-5.1239505e-05,-0.029184844,0.000313858
0.5862068965517241,0.3793103448275862,-3.3698976e-05,-9.754673e-05,-5.077198e-05,-0.029183514,0.00029347552
0.5862068965517241,0.41379310344827586,-3.7819147e-05,-9.977445e-05,-4.9801543e-05,-0.029182222,0.0002737887
0.5862068965517241,0.4482758620689655,-4.1618943e-05,-0.00010173395,-4.838407e-05,-0.02918095,0.00025478756
0.5862068965517241,0.48275862068965514,-4.5120716e-05,-0.00010342896,-4.660152e-05,-0.029179735,0.00023646474
0.5862068965517241,0.5172413793103449,-4.8324466e-05,-0.000104784966,-4.448369e-05,-0.029178604,0.00021888826
0.5862068965517241,0.5517241379310345,-5.1237643e-05,-0.000105820596,-4.207529e-05,-0.029177554,0.00020215435
0.5862068965517241,0.5862068965517241,-5.3845346e-05,-0.00010647625,-3.9443374e-05,-0.029176608,0.00018648268
0.5862068965517241,0.6206896551724138,-5.6140125e-05,-0.00010672584,-3.667362e-05,-0.029175777,0.00017218632
0.5862068965517241,0.6551724137931034,-5.8196485e-05,-0.00010659173,-3.3797696e-05,-0.029175095,0.00015971373
0.5862068965517241,0.6896551724137931,-5.9902668e-05,-0.000106010586,-3.0845404e-05,-0.029174536,0.00014967071
0.5862068965517241,0.7241379310344828,-6.132573e-05,-0.000104974955,-2.7889386e-05,-0.029174132,0.0001427733
0.5862068965517241,0.7586206896551724,-6.245822e-05,-0.00010347739,-2.4985522e-05,-0.029173877,0.00013972365
0.5862068965517241,0.7931034482758621,-6.327778e-05,-0.00010145083,-2.2172928e-05,-0.029173797,0.00014104838
0.5862068965517241,0.8275862068965517,-6.389618e-05,-9.8925084e-05,-1.9494444e-05,-0.029173847,0.00014691592
0.5862068965517241,0.8620689655172413,-6.41495e-05,-9.5847994e-05,-1.7004088e-05,-0.029174073,0.00015709635
0.5862068965517241,0.896551724137931,-6.41644e-05,-9.2200935e-05,-1.4761463e-05,-0.029174449,0.00017109614
0.5862068965517241,0.9310344827586207,-6.391853e-05,-8.7976456e-05,-1.2787059e-05,-0.02917501,0.00018830434
0.5862068965517241,0.9655172413793103,-6.340444e-05,-8.314848e-05,-1.11255795e-05,-0.029175695,0.00020814814
0.5862068965517241,1.0,-6.266683e-05,-7.769838e-05,-9.810552e-06,-0.029176533,0.00023012568
0.6206896551724138,0.0,2.9318035e-05,-5.5398792e-05,-1.9172207e-05,-0.029194996,0.00057351496
0.6206896551724138,0.034482758620689655,2.206862e-05,-5.90086e-05,-2.6175752e-05,-0.029194744,0.000543799
0.6206896551724138,0.06896551724137931,1.5109777e-05,-6.264076e-05,-3.219582e-05,-0.02919429,0.00051544356
0.6206896551724138,0.10344827586206896,8.434057e-06,-6.628409e-05,-3.7284568e-05,-0.029193662,0.0004883921
0.6206896551724138,0.13793103448275862,2.0191073e-06,-6.989017e-05,-4.1494146e-05,-0.029192857,0.00046256816
0.6206896551724138,0.1724137931034483,-4.082918e-06,-7.344782e-05,-4.4839457e-05,-0.029191906,0.000437884
0.6206896551724138,0.20689655172413793,-9.9390745e-06,-7.6942146e-05,-4.7428533e-05,-0.029190859,0.00041426616
0.6206896551724138,0.24137931034482757,-1.5482306e-05,-8.030608e-05,-4.9289316e-05,-0.0291897,0.00039162557
0.6206896551724138,0.27586206896551724,-2.0772219e-05,-8.356199e-05,-5.0434843e-05,-0.029188458,0.00036984976
0.6206896551724138,0.3103448275862069,-2.5756657e-05,-8.666143e-05,-5.09955e-05,-0.029187176,0.00034885894
0.6206896551724138,0.3448275862068966,-3.0517578e-05,-8.957088e-05,-5.0952658e-05,-0.029185861,0.00032856324
0.6206896551724138,0.3793103448275862,-3.4965575e-05,-9.229034e-05,-5.041808e-05,-0.029184543,0.0003088778
0.6206896551724138,0.41379310344827586,-3.914535e-05,-9.4778836e-05,-4.94197e-05,-0.029183239,0.0002897541
0.6206896551724138,0.4482758620689655,-4.3049455e-05,-9.7017735e-05,-4.8020855e-05,-0.029181985,0.00027114342
0.6206896551724138,0.48275862068965514,-4.6662986e-05,-9.897351e-05,-4.627928e-05,-0.029180758,0.0002530371
0.6206896551724138,0.5172413793103449,-5.003065e-05,-0.00010064617,-4.4204295e-05,-0.029179633,0.00023545952
0.6206896551724138,0.5517241379310345,-5.3070486e-05,-0.0001019761,-4.1943043e-05,-0.029178604,0.00021851117
0.6206896551724138,0.5862068965517241,-5.5857003e-05,-0.000102967024,-3.9473176e-05,-0.02917765,0.00020233344
0.6206896551724138,0.6206896551724138,-5.838275e-05,-0.00010360405,-3.6880374e-05,-0.029176846,0.00018718698
0.6206896551724138,0.6551724137931034,-6.0647726e-05,-0.00010383502,-3.4203753e-05,-0.029176164,0.00017344652
0.6206896551724138,0.6896551724137931,-6.259978e-05,-0.0001036413,-3.148988e-05,-0.029175624,0.00016161909
0.6206896551724138,0.7241379310344828,-6.426871e-05,-0.00010301173,-2.8820708e-05,-0.029175214,0.00015237767
0.6206896551724138,0.7586206896551724,-6.567687e-05,-0.00010192022,-2.621673e-05,-0.029174995,0.00014644838
0.6206896551724138,0.7931034482758621,-6.683171e-05,-0.00010036677,-2.37301e-05,-0.029174915,0.00014454986
0.6206896551724138,0.8275862068965517,-6.7695975e-05,-9.829551e-05,-2.1398067e-05,-0.029175004,0.00014712811
0.6206896551724138,0.8620689655172413,-6.830692e-05,-9.569898e-05,-1.9298866e-05,-0.029175257,0.00015427574
0.6206896551724138,0.896551724137931,-6.863475e-05,-9.255111e-05,-1.7447397e-05,-0.029175658,0.0001656803
0.6206896551724138,0.9310344827586207,-6.875396e-05,-8.88519e-05,-1.587905e-05,-0.02917624,0.00018080942
0.6206896551724138,0.9655172413793103,-6.8590045e-05,-8.4582716e-05,-1.466088e-05,-0.029176975,0.00019906602
0.6206896551724138,1.0,-6.8202615e-05,-7.970631e-05,-1.3813376e-05,-0.029177835,0.0002198605
0.6551724137931034,0.0,2.708286e-05,-4.7344714e-05,-2.1539629e-05,-0.029194968,0.00057459495
0.6551724137931034,0.034482758620689655,2.0086765e-05,-5.112216e-05,-2.8077513e-05,-0.02919487,0.0005465746
0.6551724137931034,0.06896551724137931,1.335144e-05,-5.4959208e-05,-3.3669174e-05,-0.029194547,0.00051985984
0.6551724137931034,0.10344827586206896,6.891787e-06,-5.8732927e-05,-3.8374215e-05,-0.02919401,0.0004943646
0.6551724137931034,0.13793103448275862,6.7055225e-07,-6.25439e-05,-4.2220578e-05,-0.029193316,0.00047001947
0.6551724137931034,0.1724137931034483,-5.3197145e-06,-6.629154e-05,-4.528649e-05,-0.029192442,0.0004467292
0.6551724137931034,0.20689655172413793,-1.1026859e-05,-6.996468e-05,-4.759431e-05,-0.029191433,0.00042439645
0.6551724137931034,0.24137931034482757,-1.6510487e-05,-7.355213e-05,-4.919991e-05,-0.029190311,0.00040291552
0.6551724137931034,0.27586206896551724,-2.1763146e-05,-7.7012926e-05,-5.01927e-05,-0.029189121,0.00038219252
0.6551724137931034,0.3103448275862069,-2.6732683e-05,-8.0328435e-05,-5.0598755e-05,-0.029187853,0.00036213134
0.6551724137931034,0.3448275862068966,-3.145635e-05,-8.349866e-05,-5.0464645e-05,-0.029186565,0.00034263844
0.6551724137931034,0.3793103448275862,-3.59416e-05,-8.6475164e-05,-4.9866736e-05,-0.029185267,0.00032362292
0.6551724137931034,0.41379310344827586,-4.014373e-05,-8.922815e-05,-4.8836693e-05,-0.029183963,0.0003050243
0.6551724137931034,0.4482758620689655,-4.412979e-05,-9.173155e-05,-4.7456473e-05,-0.029182713,0.00028679857
0.6551724137931034,0.48275862068965514,-4.7840178e-05,-9.3996525e-05,-4.5754015e-05,-0.029181493,0.00026891512
0.6551724137931034,0.5172413793103449,-5.131215e-05,-9.59672e-05,-4.3788925e-05,-0.029180378,0.00025140293
0.6551724137931034,0.5517241379310345,-5.4493546e-05,-9.763241e-05,-4.1635707e-05,-0.029179335,0.00023430417
0.6551724137931034,0.5862068965517241,-5.748868e-05,-9.898469e-05,-3.93074e-05,-0.029178416,0.00021775812
0.6551724137931034,0.6206896551724138,-6.017834e-05,-9.9968165e-05,-3.6899e-05,-0.029177606,0.00020196578
0.6551724137931034,0.6551724137931034,-6.259978e-05,-0.00010056421,-3.4445897e-05,-0.029176928,0.0001872208
0.6551724137931034,0.6896551724137931,-6.477535e-05,-0.00010077655,-3.200583e-05,-0.0291764,0.00017397842
0.6551724137931034,0.7241379310344828,-6.671995e-05,-0.000100601465,-2.9584393e-05,-0.029176027,0.00016280214
0.6551724137931034,0.7586206896551724,-6.838888e-05,-9.993091e-05,-2.7289614e-05,-0.029175818,0.00015440749
0.6551724137931034,0.7931034482758621,-6.979704e-05,-9.884685e-05,-2.5138259e-05,-0.029175777,0.00014957284
0.6551724137931034,0.8275862068965517,-7.093698e-05,-9.725243e-05,-2.3178756e-05,-0.029175878,0.000148969
0.6551724137931034,0.8620689655172413,-7.187575e-05,-9.5151365e-05,-2.1450222e-05,-0.029176164,0.00015294563
0.6551724137931034,0.896551724137931,-7.252395e-05,-9.254366e-05,-1.9973144e-05,-0.029176615,0.00016149915
0.6551724137931034,0.9310344827586207,-7.2956085e-05,-8.9369714e-05,-1.8833205e-05,-0.029177228,0.00017424166
0.6551724137931034,0.9655172413793103,-7.311255e-05,-8.563697e-05,-1.8067658e-05,-0.029177967,0.00019059
0.6551724137931034,1.0,-7.303059e-05,-8.133426e-05,-1.7659739e-05,-0.029178878,0.00020992823
0.6896551724137931,0.0,2.4966896e-05,-3.8534403e-05,-2.363883e-05,-0.029194584,0.000575555
0.6896551724137931,0.034482758620689655,1.8239021e-05,-4.2509288e-05,-2.968125e-05,-0.029194653,0.00054920814
0.6896551724137931,0.06896551724137931,1.1794269e-05,-4.6499074e-05,-3.4837052e-05,-0.029194452,0.0005240907
0.6896551724137931,0.10344827586206896,5.52088e-06,-5.051121e-05,-3.9171427e-05,-0.029194035,0.0005001288
0.6896551724137931,0.13793103448275862,-5.1409006e-07,-5.448982e-05,-4.2684376e-05,-0.02919343,0.00047722034
0.6896551724137931,0.1724137931034483,-6.3106418e-06,-5.847588e-05,-4.5422465e-05,-0.029192625,0.00045525952
0.6896551724137931,0.20689655172413793,-1.1906028e-05,-6.236136e-05,-4.74751e-05,-0.029191673,0.00043415054
0.6896551724137931,0.24137931034482757,-1.7262995e-05,-6.616488e-05,-4.8892573e-05,-0.029190606,0.00041379093
0.6896551724137931,0.27586206896551724,-2.2396445e-05,-6.9864094e-05,-4.972145e-05,-0.029189447,0.00039407122
0.6896551724137931,0.3103448275862069,-2.7321279e-05,-7.3414296e-05,-4.9956143e-05,-0.02918822,0.00037488903
0.6896551724137931,0.3448275862068966,-3.2037497e-05,-7.683784e-05,-4.97438e-05,-0.029186925,0.00035616077
0.6896551724137931,0.3793103448275862,-3.6522746e-05,-8.006394e-05,-4.9078837e-05,-0.029185636,0.00033778095
0.6896551724137931,0.41379310344827586,-4.0754676e-05,-8.3096325e-05,-4.8056245e-05,-0.02918435,0.00031968966
0.6896551724137931,0.4482758620689655,-4.478544e-05,-8.590892e-05,-4.6668574e-05,-0.029183112,0.00030184345
0.6896551724137931,0.48275862068965514,-4.8592687e-05,-8.8475645e-05,-4.503317e-05,-0.02918189,0.0002841994
0.6896551724137931,0.5172413793103449,-5.2139163e-05,-9.078905e-05,-4.3157488e-05,-0.029180773,0.00026677002
0.6896551724137931,0.5517241379310345,-5.5484474e-05,-9.278953e-05,-4.112348e-05,-0.029179743,0.00024960257
0.6896551724137931,0.5862068965517241,-5.8583915e-05,-9.4495714e-05,-3.899075e-05,-0.029178826,0.00023278249
0.6896551724137931,0.6206896551724138,-6.143004e-05,-9.585172e-05,-3.6753714e-05,-0.029178018,0.00021648126
0.6896551724137931,0.6551724137931034,-6.4089894e-05,-9.6865e-05,-3.453903e-05,-0.029177383,0.00020094028
0.6896551724137931,0.6896551724137931,-6.646663e-05,-9.74834e-05,-3.2333657e-05,-0.029176844,0.00018653889
0.6896551724137931,0.7241379310344828,-6.8582594e-05,-9.7729266e-05,-3.0199066e-05,-0.0291765,0.00017376855
0.6896551724137931,0.7586206896551724,-7.048994e-05,-9.7543e-05,-2.8204173e-05,-0.02917631,0.00016328119
0.6896551724137931,0.7931034482758621,-7.215142e-05,-9.69097e-05,-2.637878e-05,-0.029176291,0.00015583658
0.6896551724137931,0.8275862068965517,-7.3589385e-05,-9.580329e-05,-2.4767593e-05,-0.029176416,0.00015221196
0.6896551724137931,0.8620689655172413,-7.477403e-05,-9.422749e-05,-2.3417175e-05,-0.029176727,0.00015301973
0.6896551724137931,0.896551724137931,-7.57426e-05,-9.213388e-05,-2.2368506e-05,-0.029177202,0.00015851617
0.6896551724137931,0.9310344827586207,-7.645041e-05,-8.952618e-05,-2.1640211e-05,-0.029177856,0.00016856038
0.6896551724137931,0.9655172413793103,-7.6942146e-05,-8.633733e-05,-2.1291897e-05,-0.02917863,0.00018268256
0.6896551724137931,1.0,-7.723272e-05,-8.262321e-05,-2.1334738e-05,-0.029179562,0.00020026491
0.7241379310344828,0.0,2.3066998e-05,-2.8979033e-05,-2.5365502e-05,-0.029193865,0.00057647267
0.7241379310344828,0.034482758620689655,1.66744e-05,-3.3162534e-05,-3.0972064e-05,-0.029194081,0.0005517724
0.7241379310344828,0.06896551724137931,1.0445714e-05,-3.7368387e-05,-3.572181e-05,-0.02919401,0.000528225
0.7241379310344828,0.10344827586206896,4.4107437e-06,-4.158914e-05,-3.9661303e-05,-0.0291937,0.0005057412
0.7241379310344828,0.13793103448275862,-1.385808e-06,-4.5817345e-05,-4.282035e-05,-0.029193157,0.00048421547
0.7241379310344828,0.1724137931034483,-7.018447e-06,-4.9985945e-05,-4.5295805e-05,-0.029192446,0.00046354262
0.7241379310344828,0.20689655172413793,-1.2457371e-05,-5.4121017e-05,-4.711561e-05,-0.029191563,0.00044361758
0.7241379310344828,0.24137931034482757,-1.7695129e-05,-5.8159232e-05,-4.8294663e-05,-0.029190524,0.00042432733
0.7241379310344828,0.27586206896551724,-2.2746623e-05,-6.210059e-05,-4.8955902e-05,-0.029189397,0.00040555955
0.7241379310344828,0.3103448275862069,-2.7567148e-05,-6.592274e-05,-4.9082562e-05,-0.029188182,0.0003872226
0.7241379310344828,0.3448275862068966,-3.221631e-05,-6.960705e-05,-4.877895e-05,-0.029186923,0.00036921297
0.7241379310344828,0.3793103448275862,-3.670901e-05,-7.311627e-05,-4.8078597e-05,-0.02918564,0.00035144007
0.7241379310344828,0.41379310344827586,-4.0963292e-05,-7.645041e-05,-4.7000125e-05,-0.029184349,0.00033384556
0.7241379310344828,0.4482758620689655,-4.502386e-05,-7.9553574e-05,-4.5681372e-05,-0.029183112,0.00031636245
0.7241379310344828,0.48275862068965514,-4.887581e-05,-8.2455575e-05,-4.4086948e-05,-0.029181916,0.0002989789
0.7241379310344828,0.5172413793103449,-5.2511692e-05,-8.510426e-05,-4.232675e-05,-0.029180784,0.00028166326
0.7241379310344828,0.5517241379310345,-5.593896e-05,-8.745864e-05,-4.0417537e-05,-0.029179756,0.00026446395
0.7241379310344828,0.5862068965517241,-5.917251e-05,-8.952618e-05,-3.844686e-05,-0.029178835,0.00024745235
0.7241379310344828,0.6206896551724138,-6.2175095e-05,-9.128451e-05,-3.6414713e-05,-0.029178051,0.00023075604
0.7241379310344828,0.6551724137931034,-6.493181e-05,-9.2715025e-05,-3.441237e-05,-0.029177405,0.00021458542
0.7241379310344828,0.6896551724137931,-6.753206e-05,-9.376556e-05,-3.2452866e-05,-0.02917689,0.000199246
0.7241379310344828,0.7241379310344828,-6.9871545e-05,-9.4432384e-05,-3.061071e-05,-0.029176556,0.00018515167
0.7241379310344828,0.7586206896551724,-7.198006e-05,-9.471178e-05,-2.8945506e-05,-0.029176375,0.0001728782
0.7241379310344828,0.7931034482758621,-7.390976e-05,-9.455159e-05,-2.7429312e-05,-0.029176386,0.00016314042
0.7241379310344828,0.8275862068965517,-7.557869e-05,-9.395927e-05,-2.6179478e-05,-0.029176552,0.00015672571
0.7241379310344828,0.8620689655172413,-7.7039e-05,-9.290129e-05,-2.5205314e-05,-0.029176861,0.00015441507
0.7241379310344828,0.896551724137931,-7.826835e-05,-9.133294e-05,-2.4542212e-05,-0.029177392,0.00015674022
0.7241379310344828,0.9310344827586207,-7.928908e-05,-8.9265406e-05,-2.4247915e-05,-0.029178062,0.00016381902
0.7241379310344828,0.9655172413793103,-8.008629e-05,-8.666515e-05,-2.4318695e-05,-0.029178869,0.00017538035
0.7241379310344828,1.0,-8.0645084e-05,-8.352101e-05,-2.4834648e-05,-0.029179852,0.00019087923
0.7586206896551724,0.0,2.1450222e-05,-1.8715858e-05,-2.6796013e-05,-0.029192789,0.0005774043
0.7586206896551724,0.034482758620689655,1.5325844e-05,-2.3126602e-05,-3.193319e-05,-0.029193148,0.00055431685
0.7586206896551724,0.06896551724137931,9.380281e-06,-2.7574599e-05,-3.627874e-05,-0.029193195,0.00053230714
0.7586206896551724,0.10344827586206896,3.5986304e-06,-3.2030046e-05,-3.9838254e-05,-0.029193003,0.0005112613
0.7586206896551724,0.13793103448275862,-1.9595027e-06,-3.6481768e-05,-4.2682514e-05,-0.029192543,0.00049108453
0.7586206896551724,0.1724137931034483,-7.390976e-06,-4.0903687e-05,-4.487112e-05,-0.029191885,0.0004716487
0.7586206896551724,0.20689655172413793,-1.2643635e-05,-4.5280904e-05,-4.643947e-05,-0.029191049,0.00045285933
0.7586206896551724,0.24137931034482757,-1.7747283e-05,-4.957989e-05,-4.7435984e-05,-0.029190063,0.00043458567
0.7586206896551724,0.27586206896551724,-2.2694468e-05,-5.377829e-05,-4.7923997e-05,-0.02918895,0.00041674107
0.7586206896551724,0.3103448275862069,-2.746284e-05,-5.7872385e-05,-4.79389e-05,-0.029187776,0.0003992077
0.7586206896551724,0.3448275862068966,-3.2030046e-05,-6.184727e-05,-4.7557056e-05,-0.029186517,0.0003818846
0.7586206896551724,0.3793103448275862,-3.646314e-05,-6.566197e-05,-4.679896e-05,-0.029185224,0.00036471392
0.7586206896551724,0.41379310344827586,-4.068762e-05,-6.929785e-05,-4.573539e-05,-0.029183956,0.00034759514
0.7586206896551724,0.4482758620689655,-4.478544e-05,-7.272512e-05,-4.4437125e-05,-0.029182706,0.00033048991
0.7586206896551724,0.48275862068965514,-4.864484e-05,-7.594377e-05,-4.2920932e-05,-0.029181506,0.00031336356
0.7586206896551724,0.5172413793103449,-5.234778e-05,-7.894635e-05,-4.1261315e-05,-0.02918037,0.00029619166
0.7586206896551724,0.5517241379310345,-5.5871904e-05,-8.167699e-05,-3.948994e-05,-0.029179351,0.0002790153
0.7586206896551724,0.5862068965517241,-5.9194863e-05,-8.413568e-05,-3.766641e-05,-0.029178426,0.00026186995
0.7586206896551724,0.6206896551724138,-6.232411e-05,-8.6292624e-05,-3.5844743e-05,-0.029177638,0.00024488085
0.7586206896551724,0.6551724137931034,-6.5244734e-05,-8.810684e-05,-3.4065917e-05,-0.02917699,0.00022820177
0.7586206896551724,0.6896551724137931,-6.79791e-05,-8.960813e-05,-3.2380223e-05,-0.029176487,0.00021208455
0.7586206896551724,0.7241379310344828,-7.049739e-05,-9.074062e-05,-3.0823052e-05,-0.029176144,0.0001968927
0.7586206896551724,0.7586206896551724,-7.2836876e-05,-9.145215e-05,-2.9450282e-05,-0.02917599,0.00018310842
0.7586206896551724,0.7931034482758621,-7.495284e-05,-9.180978e-05,-2.8282404e-05,-0.029176012,0.0001713647
0.7586206896551724,0.8275862068965517,-7.688999e-05,-9.170547e-05,-2.7380884e-05,-0.029176194,0.00016243468
0.7586206896551724,0.8620689655172413,-7.858127e-05,-9.116158e-05,-2.679415e-05,-0.029176554,0.00015715043
0.7586206896551724,0.896551724137931,-8.007884e-05,-9.014085e-05,-2.6546419e-05,-0.029177098,0.00015624258
0.7586206896551724,0.9310344827586207,-8.136779e-05,-8.864701e-05,-2.6643276e-05,-0.02917779,0.0001601345
0.7586206896551724,0.9655172413793103,-8.247048e-05,-8.662045e-05,-2.7159229e-05,-0.029178636,0.00016881015
0.7586206896551724,1.0,-8.3342195e-05,-8.40649e-05,-2.8116629e-05,-0.02917963,0.00018188318
0.7931034482758621,0.0,2.0094216e-05,-7.75978e-06,-2.7868897e-05,-0.029191345,0.00057843566
0.7931034482758621,0.034482758620689655,1.4297664e-05,-1.2427568e-05,-3.257394e-05,-0.029191846,0.0005569347
0.7931034482758621,0.06896551724137931,8.679926e-06,-1.7136335e-05,-3.649108e-05,-0.029192034,0.00053641346
0.7931034482758621,0.10344827586206896,3.181398e-06,-2.1845102e-05,-3.9704144e-05,-0.029191907,0.00051676814
0.7931034482758621,0.13793103448275862,-2.1755695e-06,-2.6542693e-05,-4.224293e-05,-0.029191546,0.0004978888
0.7931034482758621,0.1724137931034483,-7.3835254e-06,-3.123656e-05,-4.4139102e-05,-0.029190943,0.00047964876
0.7931034482758621,0.20689655172413793,-1.244992e-05,-3.5852194e-05,-4.546903e-05,-0.029190134,0.00046195005
0.7931034482758621,0.24137931034482757,-1.7397106e-05,-4.0430576e-05,-4.627742e-05,-0.029189194,0.00044466523
0.7931034482758621,0.27586206896551724,-2.2172928e-05,-4.4915825e-05,-4.6612695e-05,-0.029188104,0.00042769645
0.7931034482758621,0.3103448275862069,-2.6851892e-05,-4.9307942e-05,-4.651025e-05,-0.029186929,0.00041093733
0.7931034482758621,0.3448275862068966,-3.1337142e-05,-5.356595e-05,-4.605204e-05,-0.029185688,0.0003942921
0.7931034482758621,0.3793103448275862,-3.5710633e-05,-5.7667494e-05,-4.5266002e-05,-0.02918441,0.00037768917
0.7931034482758621,0.41379310344827586,-3.9935112e-05,-6.162375e-05,-4.4209883e-05,-0.029183112,0.00036105292
0.7931034482758621,0.4482758620689655,-4.3973327e-05,-6.539747e-05,-4.2930245e-05,-0.029181859,0.0003443178
0.7931034482758621,0.48275862068965514,-4.7899783e-05,-6.8970025e-05,-4.149601e-05,-0.029180646,0.00032745974
0.7931034482758621,0.5172413793103449,-5.1632524e-05,-7.233396e-05,-3.99407e-05,-0.02917951,0.0003104624
0.7931034482758621,0.5517241379310345,-5.520135e-05,-7.54334e-05,-3.832765e-05,-0.029178454,0.00029333928
